[6.69377384 6.81584321 6.9084573  6.84131704]   [1.89764892 1.78625036 1.87204306 1.97790505]
[5.585182   5.71019912 5.69643381 5.56849508]   [0.51243007 0.53088154 0.65746428 0.6382434 ]
[7.52985685 7.55300388 7.4853576  7.43257379]   [2.13090773 2.20117681 2.27945515 2.16308274]
[7.58326427 7.60748545 7.73019865 7.65520819]   [2.41635418 2.31796114 2.3624387  2.43528354]
[4.68061757 4.72063195 4.84804592 4.82287681]   [4.00178847 3.88392901 3.91504306 4.06868355]
[7.67019032 7.6535914  7.53519523 7.59913334]   [3.30072166 3.40115939 3.35276252 3.28059464]
[5.90294097 5.79300585 5.77237271 5.88963875]   [2.7343785  2.69064087 2.60924401 2.58483507]
[6.60995634 6.67305791 6.5898053  6.56778279]   [1.5441481  1.60654469 1.6548973  1.59158641]
[4.74885731 4.72063195 4.59858925 4.62858683]   [3.76177454 3.88392901 3.84751169 3.72460972]
[5.90294097 5.97430664 5.86349698 5.79617397]   [2.7343785  2.87290051 2.93156264 2.83107425]
[5.27765581 5.18072375 5.19523382 5.29631018]   [1.5874256  1.55905972 1.46808998 1.48129069]
[6.67305791 6.73497333 6.63096421 6.5898053 ]   [1.60654469 1.69238578 1.75041042 1.6548973 ]
[6.00642686 5.98720336 5.86869039 5.89186219]   [2.24845553 2.34198184 2.33564587 2.21634737]
[4.48285802 4.50809375 4.62858683 4.59858925]   [3.81039484 3.69900335 3.72460972 3.84751169]
[8.00099207 7.89261646 7.89327583 8.00154616]   [2.96062992 2.95626712 2.83581678 2.83464567]
[5.95616976 6.02930299 5.93885345 5.86122835]   [4.50397189 4.59254857 4.67247757 4.57437724]
[7.34772311 7.29343743 7.40680323 7.43053254]   [3.5336357  3.4021342  3.37295444 3.45824918]
[6.73497333 6.81584321 6.69377384 6.63096421]   [1.69238578 1.78625036 1.89764892 1.75041042]
[6.05855056 5.90294097 5.88963875 6.02235638]   [2.69548798 2.7343785  2.58483507 2.56222014]
[5.9908361  5.87696811 5.86869039 5.98720336]   [2.44796447 2.45687135 2.33564587 2.34198184]
[6.28351298 6.24906986 6.15568868 6.18932151]   [3.37419795 3.46829823 3.42912537 3.34500093]
[6.10763091 6.13092815 6.08423466 6.01749303]   [3.18744325 3.2505697  3.31772522 3.22618653]
[5.4815609  5.55185222 5.5903929  5.46384814]   [0.94639075 0.95737014 1.0439001  1.04717192]
[5.89186219 5.86869039 5.74341455 5.76379084]   [2.21634737 2.33564587 2.31711089 2.18934806]
[5.55572881 5.4806145  5.33666197 5.4569385 ]   [3.89062411 3.99217725 3.90891493 3.7976311 ]
[6.6352128  6.54202625 6.54916267 6.64728342]   [0.59666563 0.58902238 0.49296447 0.50118465]
[6.03010192 6.06735706 5.97216919 5.91819352]   [2.98741506 3.09321225 3.13686653 3.03552785]
[6.25245715 6.11954273 6.13963224 6.26594745]   [1.91132561 1.89431615 1.76292704 1.78046252]
[5.55274298 5.47673338 5.5920697  5.67053735]   [5.39538622 5.31298619 5.18752491 5.34052549]
[6.56160771 6.47117508 6.35834805 6.40198795]   [3.45037265 3.58412977 3.52111644 3.40161379]
[7.18375261 7.22315622 7.16936801 7.03090977]   [3.44566401 3.53846214 3.65084289 3.51955082]
[4.76142778 4.78573596 4.89636988 4.87122243]   [2.98396282 2.88107723 2.91088321 3.010938  ]
[4.45023232 4.55749338 4.54037189 4.43428659]   [3.3364709  3.36581606 3.47339616 3.44666012]
[8.00154616 7.89327583 7.89292659 8.00417449]   [2.83464567 2.83581678 2.71208328 2.70866142]
[7.35615771 7.472958   7.45844797 7.3336715 ]   [1.391538   1.41441254 1.52634408 1.51778586]
[6.01749303 5.97216919 6.06735706 6.10763091]   [3.22618653 3.13686653 3.09321225 3.18744325]
[5.00405115 5.03130609 5.13922565 5.11372839]   [2.93394383 2.83733538 2.86406269 2.96699216]
[5.90294097 5.79617397 5.72803551 5.79300585]   [2.7343785  2.83107425 2.74178241 2.69064087]
[6.0350159  6.05918332 6.17628509 6.1509429 ]   [1.13371078 1.03001831 1.0483436  1.16164424]
[6.19437104 6.10763091 6.06735706 6.17368365]   [3.16586287 3.18744325 3.09321225 3.0636171 ]
[7.77805756 7.78070825 7.89292659 7.89327583]   [2.83492681 2.71925782 2.71208328 2.83581678]
[5.83631019 5.75523813 5.82667051 5.87584603]   [1.06974729 1.02320701 0.92710257 1.01100302]
[6.02257569 5.93885345 6.02930299 6.11659779]   [4.76726857 4.67247757 4.59254857 4.68013914]
[7.50982463 7.43053254 7.40680323 7.53519523]   [3.48433828 3.45824918 3.37295444 3.35276252]
[6.15568868 6.09464171 6.08423466 6.18932151]   [3.42912537 3.39998041 3.31772522 3.34500093]
[5.46384814 5.45310128 5.33617522 5.35498137]   [1.04717192 1.1499481  1.13911269 1.02637519]
[6.20738785 6.08636856 6.09516692 6.21448723]   [0.69049043 0.68409594 0.5663389  0.57305823]
[6.11481105 6.19197303 6.11659779 6.02930299]   [4.51859473 4.59240108 4.68013914 4.59254857]
[1.21484522 1.29095955 1.35775727 1.22782508]   [1.25798003 1.2481856  1.33435389 1.36914427]
[4.72063195 4.74885731 4.87420008 4.84804592]   [3.88392901 3.76177454 3.79090469 3.91504306]
[6.85269667 6.92601872 6.82758332 6.80270392]   [2.25307192 2.33197131 2.38438255 2.31179956]
[6.6148338  6.67812093 6.5682134  6.48982535]   [3.67020554 3.81907329 3.87461914 3.77603241]
[6.61914296 6.75189107 6.77467244 6.6633462 ]   [0.8277656  0.81094332 0.92254779 0.95151372]
[5.08573377 5.11372839 5.22486169 5.18700779]   [3.06222462 2.96699216 2.99906971 3.09629123]
[4.8463468  4.87122243 4.98053961 4.9575612 ]   [3.11485784 3.010938   3.03965752 3.14019158]
[7.5702512  7.49944046 7.48040616 7.57640802]   [2.61267217 2.59956622 2.52559232 2.51412487]
[6.92601872 6.99655689 6.86208756 6.82758332]   [2.33197131 2.44100691 2.51662481 2.38438255]
[5.6759635  5.72772184 5.82667051 5.75523813]   [0.95687294 0.9033054  0.92710257 1.02320701]
[6.08423466 6.13092815 6.19880401 6.18932151]   [3.31772522 3.2505697  3.25737852 3.34500093]
[6.04735388 6.11481105 6.02930299 5.95616976]   [4.43728856 4.51859473 4.59254857 4.50397189]
[6.58019194 6.67163818 6.66195094 6.54363361]   [5.25550276 5.28527628 5.39879467 5.35358443]
[4.78188638 4.85567051 4.92779979 4.90399378]   [3.61266183 3.55202858 3.57238896 3.67697198]
[5.86122835 5.93885345 5.82997892 5.75596313]   [4.57437724 4.67247757 4.75395036 4.64115477]
[4.67551786 4.69893086 4.81065317 4.78573596]   [2.85411427 2.75304852 2.78048026 2.88107723]
[5.27878276 5.25819205 5.35668611 5.39366242]   [3.47201398 3.3626987  3.3365265  3.43794797]
[6.24906986 6.19909742 6.11177895 6.15568868]   [3.46829823 3.56400585 3.50492119 3.42912537]
[6.91931005 6.82034404 6.71234975 6.80096042]   [1.1861482  1.27542583 1.20463144 1.06240835]
[4.98659392 4.89506571 4.87242918 4.96992101]   [1.51332096 1.49184228 1.42314042 1.39113452]
[5.74341455 5.86869039 5.87696811 5.71348963]   [2.31711089 2.33564587 2.45687135 2.47279557]
[4.94165906 4.82898847 4.8463468  4.9575612 ]   [3.25012209 3.22482187 3.11485784 3.14019158]
[6.51569913 6.49379039 6.37809698 6.44433953]   [2.49840926 2.58845095 2.54727676 2.48087889]
[1.60601102 1.56272013 1.4875378  1.5156345 ]   [1.33057424 1.39563397 1.37716031 1.27938027]
[5.57608178 5.63505319 5.76379084 5.74341455]   [2.30043993 2.15569461 2.18934806 2.31711089]
[6.35834805 6.29773743 6.19909742 6.24906986]   [3.52111644 3.61968213 3.56400585 3.46829823]
[5.71348963 5.60550836 5.57608178 5.74341455]   [2.47279557 2.41667592 2.30043993 2.31711089]
[5.29631018 5.19523382 5.18904557 5.31112842]   [1.48129069 1.46808998 1.36389819 1.36820276]
[5.478746   5.61769033 5.60060804 5.51997285]   [1.7844187  1.78641241 1.89344548 1.88119341]
[5.91819352 5.86349698 5.97430664 6.03010192]   [3.03552785 2.93156264 2.87290051 2.98741506]
[6.12753292 6.21565256 6.34335841 6.22942816]   [4.86156902 4.76363344 4.8601829  4.95445109]
[5.33503273 5.44482299 5.43207513 5.3304018 ]   [0.60849148 0.61885411 0.72511795 0.70459603]
[4.78188638 4.90399378 4.87420008 4.74885731]   [3.61266183 3.67697198 3.79090469 3.76177454]
[5.25819205 5.23899505 5.32439813 5.35668611]   [3.3626987  3.26859192 3.25027615 3.3365265 ]
[5.63217707 5.57379375 5.66676555 5.72803551]   [2.79802886 2.70765309 2.65003618 2.74178241]
[6.67716535 6.64547073 6.5218042  6.5511811 ]   [0.04031557 0.17074868 0.1546354  0.04442144]
[5.03624227 5.01561623 4.90399378 4.92779979]   [3.59828092 3.70556275 3.67697198 3.57238896]
[7.59745654 7.57223256 7.45354727 7.48427337]   [3.63209288 3.7403863  3.70824929 3.59771039]
[6.47117508 6.40329631 6.29773743 6.35834805]   [3.58412977 3.68997893 3.61968213 3.52111644]
[6.56759037 6.47407786 6.47354051 6.54761077]   [2.76917888 2.78521986 2.68439932 2.69861123]
[5.6831724  5.82743316 5.82667051 5.72772184]   [0.80396282 0.79516749 0.92710257 0.9033054 ]
[7.48427337 7.45354727 7.32480948 7.34772311]   [3.59771039 3.70824929 3.68399689 3.5336357 ]
[5.8315204  5.71338168 5.73886378 5.86321132]   [1.95467488 1.92505631 1.80672894 1.83273256]
[6.75189107 6.61914296 6.6318668  6.74146371]   [0.81094332 0.8277656  0.69776199 0.69954048]
[5.18072375 5.11313115 5.09887087 5.19523382]   [1.55905972 1.54223788 1.47584079 1.46808998]
[5.29006777 5.22543566 5.1602546  5.18700779]   [3.15092172 3.203928   3.18445995 3.09629123]
[4.60587779 4.72068736 4.69893086 4.58846264]   [2.62459566 2.64775541 2.75304852 2.72883003]
[5.23899505 5.22543566 5.29006777 5.32439813]   [3.26859192 3.203928   3.15092172 3.25027615]
[6.15087929 6.2211893  6.25292446 6.16124843]   [3.8973184  3.90601481 3.964779   3.99608226]
[6.65912863 6.51970829 6.49347694 6.60062862]   [2.9832812  3.01356122 2.89489995 2.86700034]
[5.51034242 5.56780929 5.67697306 5.63505319]   [2.09556348 1.99778022 2.03156069 2.15569461]
[6.95197428 7.00480733 6.89278042 6.84927581]   [2.62438665 2.73369082 2.7800017  2.67685479]
[7.30164058 7.16844098 7.19991302 7.33328807]   [4.4629678  4.42043999 4.29079609 4.32755036]
[6.55054026 6.49426383 6.59059645 6.64487095]   [4.27744893 4.18091588 4.12639691 4.21811528]
[5.6611604  5.59589877 5.69476345 5.7588164 ]   [3.0542241  2.95649438 2.89666259 2.99312279]
[5.39366242 5.49393023 5.5410967  5.43336163]   [3.43794797 3.4001115  3.49851218 3.54367668]
[5.94001067 5.91234141 5.77643404 5.81674823]   [5.54282708 5.67788257 5.61503952 5.52349667]
[5.63217707 5.72803551 5.79617397 5.69476345]   [2.79802886 2.74178241 2.83107425 2.89666259]
[5.77237271 5.79300585 5.72803551 5.66676555]   [2.60924401 2.69064087 2.74178241 2.65003618]
[6.12094286 6.1509429  6.26952491 6.24114377]   [1.26760363 1.16164424 1.18268983 1.30130535]
[4.56407476 4.58846264 4.69893086 4.67551786]   [2.82080962 2.72883003 2.75304852 2.85411427]
[6.86208756 6.95197428 6.84927581 6.8145359 ]   [2.51662481 2.62438665 2.67685479 2.60661104]
[5.04629903 4.93876659 4.93553606 5.05050712]   [3.48457349 3.47172651 3.36401187 3.36956051]
[5.79617397 5.86349698 5.7588164  5.69476345]   [2.83107425 2.93156264 2.99312279 2.89666259]
[6.03010192 6.13971895 6.17368365 6.06735706]   [2.98741506 2.95402016 3.0636171  3.09321225]
[7.57223256 7.64922308 7.6671573  7.55616186]   [3.7403863  3.76744785 3.84897499 3.85282985]
[4.55749338 4.5794359  4.6834261  4.65872098]   [3.36581606 3.26464138 3.29933127 3.39462282]
[7.07746689 7.19991302 7.16844098 7.03809707]   [4.2504898  4.29079609 4.42043999 4.37175383]
[5.79915993 5.76379084 5.63505319 5.67697306]   [2.07049312 2.18934806 2.15569461 2.03156069]
[5.1602546  5.22543566 5.23899505 5.15103735]   [3.18445995 3.203928   3.26859192 3.27353926]
[7.04229018 6.98784967 7.07356813 7.13772901]   [5.42997373 5.34179593 5.27703191 5.37361793]
[7.30162374 7.3336715  7.45844797 7.46339234]   [1.66710126 1.51778586 1.52634408 1.64455447]
[5.72073704 5.6611604  5.7588164  5.82030084]   [3.14735591 3.0542241  2.99312279 3.09191872]
[7.00480733 7.06816695 6.9261996  6.89278042]   [2.73369082 2.85378359 2.92438711 2.7800017 ]
[5.27878276 5.16644184 5.1518308  5.25819205]   [3.47201398 3.48459754 3.37438595 3.3626987 ]
[5.86349698 5.91819352 5.82030084 5.7588164 ]   [2.93156264 3.03552785 3.09191872 2.99312279]
[6.26594745 6.13963224 6.16166151 6.27950612]   [1.78046252 1.76292704 1.63974205 1.65948145]
[5.94071729 6.06253549 6.03739436 5.91138915]   [1.46696665 1.49815312 1.61713737 1.59218827]
[5.53951826 5.58910929 5.49393023 5.44574672]   [3.25890328 3.35004274 3.4001115  3.30467776]
[5.82030084 5.87337654 5.78177722 5.72073704]   [3.09191872 3.18594159 3.24275332 3.14735591]
[6.25325518 6.27134258 6.21325019 6.13549068]   [5.14659784 5.2454472  5.29911588 5.21750728]
[5.52627819 5.46185439 5.55274298 5.62011966]   [5.54918152 5.46565652 5.39538622 5.48684704]
[5.71348963 5.77237271 5.66676555 5.6049088 ]   [2.47279557 2.60924401 2.65003618 2.56061352]
[4.71345419 4.60372523 4.62442019 4.737679  ]   [3.19463031 3.15821188 3.05459535 3.08272826]
[0.7603863  0.83888833 0.75527138 0.6759566 ]   [1.44359438 1.5312615  1.60706128 1.52441416]
[7.49169231 7.47762965 7.36183866 7.40877005]   [1.88238244 2.01337864 1.94942135 1.8803395 ]
[6.379493   6.51420429 6.51883538 6.42395591]   [2.30215734 2.29032998 2.39817444 2.41400004]
[4.37347485 4.33731079 4.2371588  4.27407136]   [3.7761625  3.88414385 3.83802201 3.74210628]
[5.7685017  5.66833143 5.55572881 5.63905935]   [3.87297952 3.96557094 3.89062411 3.74811134]
[6.38545941 6.43965412 6.3471089  6.29507212]   [3.9988344  4.08739046 4.1388748  4.04792279]
[5.37172476 5.32400592 5.43336163 5.48751019]   [3.70344195 3.58834854 3.54367668 3.65072014]
[5.87696811 5.9908361  6.02235638 5.88963875]   [2.45687135 2.44796447 2.56222014 2.58483507]
[5.52076955 5.58527813 5.67750985 5.59963734]   [4.15464801 4.06797776 4.1435455  4.22091175]
[6.11954273 5.98736285 6.01376108 6.13963224]   [1.89431615 1.86255846 1.73917709 1.76292704]
[5.18700779 5.22486169 5.33179283 5.29006777]   [3.09629123 2.99906971 3.04223828 3.15092172]
[6.42395591 6.51883538 6.51569913 6.44433953]   [2.41400004 2.39817444 2.49840926 2.48087889]
[6.43965412 6.49426383 6.39863139 6.3471089 ]   [4.08739046 4.18091588 4.23245154 4.1388748 ]
[5.91819352 5.97216919 5.87337654 5.82030084]   [3.03552785 3.13686653 3.18594159 3.09191872]
[5.94001067 5.81674823 5.8187158  5.94202981]   [5.54282708 5.52349667 5.4202121  5.41447923]
[6.39506957 6.3577887  6.24114377 6.26952491]   [1.21121368 1.32615977 1.30130535 1.18268983]
[7.34772311 7.32480948 7.16936801 7.22315622]   [3.5336357  3.68399689 3.65084289 3.53846214]
[5.15103735 5.23899505 5.25819205 5.1518308 ]   [3.27353926 3.26859192 3.3626987  3.37438595]
[6.48982535 6.40329631 6.47117508 6.6148338 ]   [3.77603241 3.68997893 3.58412977 3.67020554]
[4.78188638 4.74290013 4.84070584 4.85567051]   [3.61266183 3.49167074 3.47966177 3.55202858]
[5.32034453 5.19902913 5.21010188 5.33617522]   [1.2567201  1.24382184 1.1212145  1.13911269]
[6.57661464 6.52980643 6.43341532 6.47179809]   [1.41148571 1.49621383 1.46405338 1.36131942]
[7.06816695 7.13012484 7.02431403 6.9261996 ]   [2.85378359 2.97015555 3.04791221 2.92438711]
[7.57640802 7.48040616 7.47529428 7.58326427]   [2.51412487 2.52559232 2.41150513 2.41635418]
[5.16644184 5.27878276 5.32400592 5.1756722 ]   [3.48459754 3.47201398 3.58834854 3.63763963]
[5.35668611 5.44574672 5.49393023 5.39366242]   [3.3365265  3.30467776 3.4001115  3.43794797]
[6.47407786 6.56759037 6.60062862 6.49347694]   [2.78521986 2.76917888 2.86700034 2.89489995]
[5.5410967  5.49393023 5.58910929 5.64555561]   [3.49851218 3.4001115  3.35004274 3.44983181]
[6.6947205  6.64148117 6.52474224 6.57940627]   [4.72659991 4.8262954  4.77616758 4.66155764]
[6.15568868 6.11177895 6.04226929 6.09464171]   [3.42912537 3.50492119 3.44419348 3.39998041]
[5.04629903 5.16644184 5.1756722  5.03624227]   [3.48457349 3.48459754 3.63763963 3.59828092]
[5.31112842 5.32034453 5.44220616 5.42723484]   [1.36820276 1.2567201  1.26634352 1.38393777]
[5.11372839 5.13922565 5.25395904 5.22486169]   [2.96699216 2.86406269 2.89064998 2.99906971]
[6.37809698 6.33402077 6.42395591 6.44433953]   [2.54727676 2.44079188 2.41400004 2.48087889]
[5.48751019 5.59228999 5.63905935 5.51560025]   [3.65072014 3.60964236 3.74811134 3.73389016]
[6.82734545 6.74233166 6.82034404 6.91909034]   [1.4514359  1.37824894 1.27542583 1.36539081]
[7.87636342 8.00446285 8.00718384 7.87460045]   [2.08582208 2.07874016 2.20472441 2.21314316]
[5.29006777 5.33179283 5.422482   5.37552517]   [3.15092172 3.04223828 3.10072371 3.15625376]
[5.97216919 6.01749303 5.9327759  5.87337654]   [3.13686653 3.22618653 3.28035846 3.18594159]
[5.44574672 5.35668611 5.32439813 5.40651922]   [3.30467776 3.3365265  3.25027615 3.21743396]
[5.56419616 5.55352604 5.42723484 5.44220616]   [1.2781352  1.3925873  1.38393777 1.26634352]
[6.10475211 5.94202981 5.92439242 6.03690436]   [5.40818453 5.41447923 5.29502239 5.26605445]
[5.23702109 5.33503273 5.3304018  5.26191557]   [0.62647081 0.60849148 0.70459603 0.6903061 ]
[7.47762965 7.40339048 7.29173393 7.36183866]   [2.01337864 2.09172536 2.07913901 1.94942135]
[7.89261646 8.00099207 8.00043797 7.88995585]   [2.95626712 2.96062992 3.08661417 3.08073293]
[5.9163921  5.95657927 6.06148    6.00505851]   [5.17504632 5.06792816 5.13223216 5.19354819]
[4.93876659 5.04629903 5.03624227 4.92779979]   [3.47172651 3.48457349 3.59828092 3.57238896]
[5.90139996 5.96473333 5.87901974 5.80425765]   [3.42617765 3.50712374 3.5860444  3.48793515]
[5.34855378 5.45312611 5.48263595 5.36372134]   [4.53637401 4.52466613 4.6304776  4.65862606]
[5.06515657 5.1602546  5.15103735 5.04842774]   [3.16387765 3.18445995 3.27353926 3.26633456]
[5.70708691 5.77643404 5.91234141 5.80815209]   [5.70296223 5.61503952 5.67788257 5.77386406]
[5.13922565 5.03130609 5.05288625 5.16539875]   [2.86406269 2.83733538 2.73228076 2.75644347]
[5.66833143 5.7685017  5.86630156 5.76507397]   [3.96557094 3.87297952 3.9792561  4.06552436]
[6.22942816 6.31979562 6.25325518 6.13902778]   [4.95445109 5.0282791  5.14659784 5.04702553]
[8.00270596 7.89201065 7.88995585 8.00043797]   [3.21259842 3.20017197 3.08073293 3.08661417]
[5.39366242 5.43336163 5.32400592 5.27878276]   [3.43794797 3.54367668 3.58834854 3.47201398]
[5.422482   5.4847234  5.40651922 5.37552517]   [3.10072371 3.17280733 3.21743396 3.15625376]
[7.29343743 7.18375261 7.12507571 7.26139087]   [3.4021342  3.44566401 3.3107146  3.27625616]
[5.4806145  5.41747157 5.29989619 5.33666197]   [3.99217725 4.09622227 4.05665913 3.90891493]
[5.59963734 5.54655332 5.47763793 5.52076955]   [4.22091175 4.26751702 4.24291704 4.15464801]
[7.02431403 7.07541177 6.94670073 6.90539444]   [3.04791221 3.17181786 3.21853084 3.09478659]
[5.44691063 5.45327551 5.56124699 5.5167322 ]   [4.42540377 4.33509063 4.35369518 4.43124321]
[4.81203529 4.95103043 4.91729826 4.83272359]   [1.99625624 2.02541198 2.12711051 2.1029196 ]
[5.9327759  5.98256793 5.90139996 5.8364751 ]   [3.28035846 3.3662213  3.42617765 3.33400891]
[5.29006777 5.37552517 5.40651922 5.32439813]   [3.15092172 3.15625376 3.21743396 3.25027615]
[7.07541177 7.12507571 6.98861992 6.94670073]   [3.17181786 3.3107146  3.35499964 3.21853084]
[6.51883538 6.62425294 6.62085427 6.51569913]   [2.39817444 2.39935619 2.50624288 2.49840926]
[7.03090977 6.98861992 7.12507571 7.18375261]   [3.51955082 3.35499964 3.3107146  3.44566401]
[4.92988315 5.01532999 4.93080223 4.8605756 ]   [5.2427698  5.31260897 5.39460616 5.32370954]
[4.51139974 4.53924776 4.68130395 4.60689015]   [4.84723356 4.74113446 4.76760957 4.89420161]
[5.47763793 5.54655332 5.56124699 5.45327551]   [4.24291704 4.26751702 4.35369518 4.33509063]
[6.08423466 6.09464171 6.04226929 5.98256793]   [3.31772522 3.39998041 3.44419348 3.3662213 ]
[1.15247807 1.04666705 0.98408501 1.10032564]   [2.4774108  2.5194268  2.40689714 2.35834618]
[7.57794828 7.59913334 7.53519523 7.48371986]   [3.20938237 3.28059464 3.35276252 3.23398017]
[6.01749303 6.08423466 5.98256793 5.9327759 ]   [3.22618653 3.31772522 3.3662213  3.28035846]
[6.56160771 6.64458034 6.6148338  6.47117508]   [3.45037265 3.55113542 3.67020554 3.58412977]
[5.96473333 6.04226929 6.11177895 6.04752761]   [3.50712374 3.44419348 3.50492119 3.58708452]
[6.64487095 6.70626554 6.6234561  6.55054026]   [4.21811528 4.29771301 4.37145787 4.27744893]
[5.04842774 4.94165906 4.9575612  5.06515657]   [3.26633456 3.25012209 3.14019158 3.16387765]
[6.13948224 6.07520601 5.97086679 6.04752761]   [3.6507038  3.75038897 3.67303291 3.58708452]
[6.67305791 6.60995634 6.66847645 6.74973858]   [1.60654469 1.5441481  1.46350912 1.53538357]
[4.72068736 4.83252385 4.81065317 4.69893086]   [2.64775541 2.67513817 2.78048026 2.75304852]
[6.49426383 6.55054026 6.44830133 6.39863139]   [4.18091588 4.27744893 4.33322979 4.23245154]
[6.04752761 5.97086679 5.87901974 5.96473333]   [3.58708452 3.67303291 3.5860444  3.50712374]
[6.32646196 6.21448723 6.22425797 6.33646565]   [0.58142012 0.57305823 0.46143365 0.47014142]
[6.93285687 6.92354211 6.99523988 7.07668218]   [2.13011747 2.01506556 1.96156539 2.05760949]
[6.49379039 6.47354051 6.3631044  6.37809698]   [2.58845095 2.68439932 2.67329002 2.54727676]
[7.54709731 7.43951091 7.44321297 7.55101583]   [2.95026922 2.938016   2.82733321 2.8290852 ]
[6.379493   6.42395591 6.33402077 6.30887987]   [2.30215734 2.41400004 2.44079188 2.37154965]
[7.60748545 7.58326427 7.47529428 7.4853576 ]   [2.31796114 2.41635418 2.41150513 2.27945515]
[5.59228999 5.48751019 5.43336163 5.5410967 ]   [3.60964236 3.65072014 3.54367668 3.49851218]
[5.8364751  5.78177722 5.87337654 5.9327759 ]   [3.33400891 3.24275332 3.18594159 3.28035846]
[5.37476932 5.40491503 5.50768752 5.4815609 ]   [0.92149686 0.82320288 0.85109463 0.94639075]
[5.24332495 5.36372134 5.39961542 5.24674378]   [4.66972828 4.65862606 4.78152181 4.8255245 ]
[6.19909742 6.13948224 6.04752761 6.11177895]   [3.56400585 3.6507038  3.58708452 3.50492119]
[5.48751019 5.51560025 5.4569385  5.37172476]   [3.65072014 3.73389016 3.7976311  3.70344195]
[5.16539875 5.27421645 5.25395904 5.13922565]   [2.75644347 2.78018466 2.89064998 2.86406269]
[7.14485976 7.07668218 7.17927823 7.29173393]   [2.16821635 2.05760949 1.96865834 2.07913901]
[6.0842814  6.11954273 6.25245715 6.24149427]   [2.01528953 1.89431615 1.91132561 2.06804823]
[4.72063195 4.68061757 4.56512869 4.59858925]   [3.88392901 4.00178847 3.96064221 3.84751169]
[4.9575612  4.98053961 5.08573377 5.06515657]   [3.14019158 3.03965752 3.06222462 3.16387765]
[6.51970829 6.39967497 6.37955142 6.49347694]   [3.01356122 3.02899688 2.91024465 2.89489995]
[5.27421645 5.37703764 5.39882088 5.25395904]   [2.78018466 2.78476499 2.91943111 2.89064998]
[5.478746   5.38836284 5.29579265 5.34695536]   [1.7844187  1.88231261 1.82288432 1.72661138]
[6.13549068 6.21325019 6.10475211 6.03690436]   [5.21750728 5.29911588 5.40818453 5.26605445]
[7.23819273 7.31585426 7.40949188 7.38346981]   [3.10897876 2.98435884 3.03341573 3.143623  ]
[5.96473333 5.90139996 5.98256793 6.04226929]   [3.50712374 3.42617765 3.3662213  3.44419348]
[6.78249921 6.71537193 6.6234561  6.70626554]   [4.36904142 4.45303251 4.37145787 4.29771301]
[5.08224451 5.18108796 5.16539875 5.05288625]   [2.63024725 2.65603953 2.75644347 2.73228076]
[4.41080921 4.43933436 4.56026065 4.52574636]   [5.29933787 5.18224063 5.20358752 5.32069949]
[5.37172476 5.2659596  5.1756722  5.32400592]   [3.70344195 3.76408855 3.63763963 3.58834854]
[5.84569487 5.9120908  5.82144392 5.74991357]   [4.16030302 4.25397626 4.32122555 4.23017959]
[4.48285802 4.45078634 4.33731079 4.37347485]   [3.81039484 3.92163084 3.88414385 3.7761625 ]
[5.22486169 5.25395904 5.39882088 5.33179283]   [2.99906971 2.89064998 2.91943111 3.04223828]
[6.40329631 6.48982535 6.40292149 6.32659636]   [3.68997893 3.77603241 3.85311964 3.77713811]
[4.74290013 4.73054366 4.80276118 4.84070584]   [3.49167074 3.4201862  3.35810961 3.47966177]
[6.49347694 6.37955142 6.36022955 6.47407786]   [2.89489995 2.91024465 2.79211809 2.78521986]
[5.11372839 5.08573377 4.98053961 5.00405115]   [2.96699216 3.06222462 3.03965752 2.93394383]
[5.56124699 5.54655332 5.59963734 5.66682723]   [4.35369518 4.26751702 4.22091175 4.29685753]
[5.66682723 5.59963734 5.67750985 5.74991357]   [4.29685753 4.22091175 4.1435455  4.23017959]
[6.379493   6.30887987 6.20704802 6.25983488]   [2.30215734 2.37154965 2.359895   2.23792612]
[5.45312611 5.34855378 5.34047996 5.44691063]   [4.52466613 4.53637401 4.42267387 4.42540377]
[6.71537193 6.78249921 6.8791232  6.81981538]   [4.45303251 4.36904142 4.42658548 4.5253278 ]
[6.75225617 6.85834961 6.83075033 6.76135761]   [4.16572453 4.19319252 4.28287427 4.25463434]
[6.67812093 6.72970751 6.62639459 6.5682134 ]   [3.81907329 3.92773041 3.97657213 3.87461914]
[5.74991357 5.67750985 5.76507397 5.84569487]   [4.23017959 4.1435455  4.06552436 4.16030302]
[6.65912863 6.72175735 6.79380002 6.79192068]   [2.9832812  2.90290263 2.90761486 3.01134839]
[5.72531499 5.66682723 5.74991357 5.82144392]   [4.3842016  4.29685753 4.23017959 4.32122555]
[5.33666197 5.2659596  5.37172476 5.4569385 ]   [3.90891493 3.76408855 3.70344195 3.7976311 ]
[5.9120908  5.84569487 5.94697681 6.01348644]   [4.25397626 4.16030302 4.08782322 4.19370458]
[4.87122243 4.89636988 5.00405115 4.98053961]   [3.010938   2.91088321 2.93394383 3.03965752]
[5.63905935 5.59228999 5.70119417 5.77621879]   [3.74811134 3.60964236 3.55330435 3.66256474]
[7.30164058 7.27108159 7.11161041 7.16844098]   [4.4629678  4.62268834 4.54349612 4.42043999]
[6.34335841 6.48341572 6.45188329 6.37402959]   [4.8601829  4.88887014 4.99049321 4.96842501]
[4.98659392 4.96992101 5.0818393  5.09887087]   [1.51332096 1.39113452 1.37377412 1.47584079]
