[2340 2315 1253 2248]
[2126 2205 2263 2253]
[ 112 2059 1809  292]
[  36 2133 1929   -1]
[1840 1888 2223 2050]
[2181 2313 2066 2286]
[ 381 2068 2293 2263]
[1612 2204 2098 1117]
[ 494 1921 2044  543]
[1542 2089 2105  359]
[ 385 2303 2300 1863]
[1748 2304 1905  298]
[1427  162 2102 1772]
[ 177   -1 1980 2014]
[  29 2128 2003 2138]
[1566 2226 1930 1950]
[2279 1076 2145 1800]
[2062 2316  217 1428]
[1623  175 2340  136]
[1898 2250 2010   -1]
[ 287 1899  165  209]
[1918 2227 1859   -1]
[1946 2338 2097   -1]
[2325 2005 2146 2304]
[1859 2027 1977   -1]
[2150 2161 1432 1397]
[  75 2314 2225  464]
[2264  804 1927 1948]
[2222   32 2252 1975]
[1944 2312 2084 1912]
[ 154 1850 2280 1704]
[1850 2200 1815  135]
[2063 2338 1996  767]
[2005   -1 1890 2146]
[2195   51 2030 1108]
[ 340 2052 2227 1170]
[2338 1946 2022 1996]
[2105 2275 2033  359]
[1999 2112 2069 1793]
[2190  492 2267 1811]
[2269 2287   62 1892]
[ 352 1965 2305 2243]
[1647 2055 2147   -1]
[ 718 2094 1935  566]
[1968 2187 1720  409]
[ 344 1981 1915 1591]
[1219 1989  104 1542]
[ 753 2099 2298 1783]
[  15 1224 2247 2163]
[ 105 1707 2157 1943]
[1987 2127 1966 1380]
[2010 2250 1765 2339]
[ 120 1784 2309 1856]
[1048 1813 2081   49]
[1481 1916 2072 1585]
[2221 2155  140  183]
[1659 2149 2318 1823]
[ 990   93 2301  619]
[1546 1919 1950 1930]
[1479 1746 1626 2082]
[ 525 2092 2101 1830]
[ 164 2012 1815 2024]
[  50 2122 1654 2328]
[ 590 1997 2295 1921]
[ 281 1920 1861  265]
[ 121 1986 2211  177]
[2184 1826 2326 2029]
[ 320   77 2160   16]
[  69 1812 1665 2031]
[2226  367 2182 1896]
[2171 1566 2225  149]
[  17 2191 2320 2177]
[1630 1952 1995 1676]
[2238 1691  103 1881]
[ 136 2340 2248 1990]
[ 123 2088 2299   -1]
[1889 1941   -1 1300]
[1601 2013 1985 2135]
[2029 2326 1337 1732]
[2252   32 2236   -1]
[2235 2091 2272   -1]
[ 485 2312 1944  640]
[1691 2229 1803   59]
[ 720 1615 2327 2023]
[  -1 1998 2047 1645]
[2260 2246  106 2317]
[1930 2341 1987 1546]
[ 292 1922 2197 2305]
[  -1 1884   74 1605]
[1972   -1 1942 1857]
[2306 2331 2241 1287]
[2204 1177 2139 2098]
[1257 2230 2156 1429]
[1791   97 2041 1860]
[2207 2175 1821 2017]
[2045 1790 1159   45]
[1975 2184 2235   -1]
[1064 2157 2293 1814]
[2018   -1 1801 1474]
[  10  124 1953   -1]
[1768 2064  119 1630]
[2329 1945   -1 1973]
[1331 1961 1956 1438]
[1449 2041   97  315]
[1287 2241 1962 1476]
[ 381   -1 2006 2068]
[2073 2335 2063  767]
[2162 2293 2157 1707]
[1415 2183 2281 1853]
[ 124 1983 1858 2004]
[2123 2285   -1 1248]
[2195  470 2032 1844]
[2280 1850 1643 2294]
[2287 2196   -1   37]
[ 893 1994 1949  452]
[2071  217 2316 1207]
[ 320   -1 2236   77]
[1180  131 1959 1396]
[ 147   -1 2010 2339]
[   4 1970 2033 2193]
[2132 2147   99  125]
[ 114 2087 2134 1843]
[1635 2009 2332 1994]
[2172 2079  111  115]
[1703 2186 2268 1795]
[ 905  157 2264 1948]
[1654   -1 2299 2328]
[1884 2322 2291   74]
[2334 2049   -1 2285]
[  -1 2266 2336 2284]
[   6 1677 2161 2066]
[1931 2196 2269 1904]
[1871  133 2093 1742]
[2055 2086 1985 2013]
[1725 2129 1854  141]
[1742 2283 1937 1608]
[2005 2325 2323   -1]
[1711 2253 2263 2162]
[1795 2268 2034 1818]
[1893  218 2219 2125]
[2109 2008 2019 2297]
[2083 2296 2019   -1]
[1759 2203 1958  551]
[2231 2328 2282   -1]
[1680 2166 2330   61]
[1790   66 2213  300]
[1900 2307 1976 1377]
[2322 1908 2166 1937]
[2167 2007 2324 2179]
[2243 2197 2140 1446]
[1225 1936 2331 2246]
[1976 2302 1833    8]
[1777 2318 2149 1939]
[1904 2141 1856 2208]
[2053 1992 1821   71]
[ 448 1974 2111 1807]
[ 138 2185 2237 1668]
[ 129 2161 2150 1891]
[2039 1896 2182   65]
[2156 2340   49  378]
[ 392 2271 2173   98]
[1962 2241 2037 1882]
[2212 2308 1925 1938]
[ 999 2101 2092 1877]
[2027 1859 2227 2052]
[1971  132 2343 2011]
[1908 2303 2283 1454]
[2292 2325  130   -1]
[ 130 2325 2304 1825]
[2323 2292 2179 2324]
[2080 2234 2222  146]
[2018 1474 2239 1615]
[2282 2299 2088 2218]
[1945 2257 2103   34]
[ 347 2300 1908   28]
[2139  106 2246 2306]
[2278   39 1780 2114]
[  -1   52 2337 1973]
[2336   84 2049 2284]
[  19 2124 2063 2262]
[2334 2285 2123    1]
[1749 1973 2333 1670]
[2192 2188 2097 2178]
[2144 2274 2207 1765]
[2230 2174 2315 2156]
[1978 1700   33 2242]
[  73 2343  132  221]
[2321 2342   73  424]
